REGIONAL,CADENA,FORMATO,CÓDIGO CLIENTE,PUNTO DE VENTA,FECHA,MARCA,SEGMENTO,PRODUCTO,VALOR,UNIDADES,MOTIVOS DE DEVOLUCIÓN
ANTIOQUIA,ÉXITO,EXITO,110300 - 087,ÉXITO LAURELES - 37,2026-08-05 00:00:00,ALQUERIA,YOGURES,YOGURT ALQUERIA PACKX3 SURTIDO,11980,0.9,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 087,ÉXITO LAURELES - 37,2026-08-05 00:00:00,ALQUERIA,YOGURES,ALIMENTO LACTEO KD TRULULU,2550,0.104,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 087,ÉXITO LAURELES - 37,2026-08-05 00:00:00,FORTIKIDS,YOGURES,KD BOL 150GX6 FR-MEL,6340,0.9,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 087,ÉXITO LAURELES - 37,2026-08-13 00:00:00,ACTIGEST,YOGURES,ACTIGEST VAS 140G PIT CCB TT,8280,0.56,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 087,ÉXITO LAURELES - 37,2026-08-13 00:00:00,ACTIGEST,YOGURES,ACTIGEST CUCH 100GX12 FRE-PIT REG,15710,1.2,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 087,ÉXITO LAURELES - 37,2026-08-13 00:00:00,ALQUERIA,YOGURES,ALIMENTO LACTEO KD TRULULU,17850,0.728,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 087,ÉXITO LAURELES - 37,2026-08-13 00:00:00,FORTIKIDS,YOGURES,KD CUCH 95GX12 FRE-MOR,24120,2.28,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 087,ÉXITO LAURELES - 37,2026-08-28 00:00:00,ACTIGEST,YOGURES,ACTIGEST CUCH 100GX12 FRE-PIT REG,15710,1.2,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 087,ÉXITO LAURELES - 37,2026-08-28 00:00:00,FORTIKIDS,POSTRES LISTOS,KD GELATINA 90GX4 NARANJA,4900,0.36,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 087,ÉXITO LAURELES - 37,2026-08-28 00:00:00,VITAD,YOGURES,BEB YOG SIN SELLO VASO 150G MELO,2520,0.15,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 087,ÉXITO LAURELES - 37,2026-08-28 00:00:00,VITAD,YOGURES,BEB YOG SIN SELLO VASO PACK 150G 3UN,6580,0.45,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 087,ÉXITO LAURELES - 37,2026-09-05 00:00:00,ALQUERIA,YOGURES,YOGURT ALQUERIA PACKX3 SURTIDO,5990,0.45,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 087,ÉXITO LAURELES - 37,2026-09-17 00:00:00,ALQUERIA,CREMAS & ESPARCIBLES,SUERO COSTENO 200GR,3940,0.206,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 087,ÉXITO LAURELES - 37,2026-09-17 00:00:00,ALQUERIA,POSTRES LISTOS,KD GELATINA 90G NARANJA,1240,0.09,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 087,ÉXITO LAURELES - 37,2026-09-17 00:00:00,ALQUERIA,POSTRES LISTOS,KD GELATINA 90G SANDIA FRESA,1240,0.09,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 087,ÉXITO LAURELES - 37,2026-09-17 00:00:00,ALQUERIA,YOGURES,ALQUEMIX MINI COOKIES 100G,5100,0.2,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 087,ÉXITO LAURELES - 37,2026-09-17 00:00:00,ALQUERIA,YOGURES,ALQUERIA M&M 100G,2550,0.1,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 087,ÉXITO LAURELES - 37,2026-09-17 00:00:00,ALQUERIA,YOGURES,ALQUERIA M&M 4 X100G,20100,0.8,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 087,ÉXITO LAURELES - 37,2026-09-17 00:00:00,ALQUERIA,YOGURES,ALQUERIA MILO 170GR,3210,0.17,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 087,ÉXITO LAURELES - 37,2026-09-17 00:00:00,ALQUERIA,YOGURES,ALQUERIA HOJUELAS 170GR,3210,0.17,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 087,ÉXITO LAURELES - 37,2026-09-17 00:00:00,ALQUERIA,YOGURES,BEB YOG SIN SELLO VASO 150G MELO,2520,0.15,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 087,ÉXITO LAURELES - 37,2026-09-17 00:00:00,FORTIKIDS,YOGURES,KD CUCH 95GX12 FRE-MOR,12060,1.14,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 088,ÉXITO UNICENTRO MEDELLIN - 409,2026-08-05 00:00:00,ALQUERIA,YOGURES,YOGURT ALQ VASO 150G SABOR COL MELO,12420,0.9,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 088,ÉXITO UNICENTRO MEDELLIN - 409,2026-08-27 00:00:00,ALQUERIA,YOGURES,ALIMENTO LACTEO KD TRULULU X4,60300,2.496,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 090,ÉXITO LA 70 - 505,2026-08-03 00:00:00,ALQUERIA,CREMAS & ESPARCIBLES,AREQUIPE TRADICIONAL VASO 500GR,10410,0.5,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 090,ÉXITO LA 70 - 505,2026-08-03 00:00:00,ALQUERIA,LECHES,DESCREMADA 1100 SIXPACK,67320,13.6356,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 090,ÉXITO LA 70 - 505,2026-08-03 00:00:00,ALQUERIA,LECHES,SABOR ORIGINAL TETRA 180 X 3UND,6120,0.5573,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 090,ÉXITO LA 70 - 505,2026-08-03 00:00:00,ALQUERIA,LECHES,SABOR ORIGINAL TETRA 1L TS X 4UND,23600,4.128,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 090,ÉXITO LA 70 - 505,2026-08-05 00:00:00,ALQUERIA,YOGURES,YOGURT ALQUERIA PACKX3 SURTIDO,5990,0.45,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 090,ÉXITO LA 70 - 505,2026-08-05 00:00:00,ALQUERIA,YOGURES,ALQUERIA MILO 170GR,9630,0.51,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 090,ÉXITO LA 70 - 505,2026-08-05 00:00:00,ALQUERIA,YOGURES,ALIMENTO LACTEO KD TRULULU X4,20100,0.832,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 090,ÉXITO LA 70 - 505,2026-08-05 00:00:00,ALQUERIA,YOGURES,YOGURT ALQ VASO 150G SABOR COL MORA,8280,0.6,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 090,ÉXITO LA 70 - 505,2026-08-05 00:00:00,ALQUERIA,YOGURES,ALQUERIA HOJUELAS 170GR,3210,0.17,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 090,ÉXITO LA 70 - 505,2026-08-13 00:00:00,ACTIGEST,YOGURES,ACTIGEST POTEX8,10270,0.755,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 090,ÉXITO LA 70 - 505,2026-08-13 00:00:00,ALQUERIA,YOGURES,YOGURT ALQ VASO 150G SABOR COL MELO,6210,0.45,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 090,ÉXITO LA 70 - 505,2026-08-13 00:00:00,ALQUERIA,YOGURES,YOGURT ALQUERIA PACKX3 SURTIDO,5990,0.45,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 090,ÉXITO LA 70 - 505,2026-08-13 00:00:00,ALQUERIA,YOGURES,ALIMENTO LACTEO KD TRULULU X4,40200,1.664,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 090,ÉXITO LA 70 - 505,2026-08-13 00:00:00,ALQUERIA,YOGURES,YOGURT ALQ VASO 150G SABOR COL MORA,4140,0.3,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 090,ÉXITO LA 70 - 505,2026-08-13 00:00:00,FORTIKIDS,YOGURES,KD CUCH 95GX12 FRE-MOR,60300,5.699999999999999,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 090,ÉXITO LA 70 - 505,2026-08-13 00:00:00,VITAD,YOGURES,BEB YOG SIN SELLO VASO 150G FRESA,2520,0.15,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 090,ÉXITO LA 70 - 505,2026-08-14 00:00:00,ALQUERIA,BLN,AVENA PRO CUBANA BOLSA 180G X 6,18600,2.2896,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 090,ÉXITO LA 70 - 505,2026-08-14 00:00:00,ALQUERIA,LECHES,SABOR ORIGINAL TETRA 1L TS X 4UND,47200,8.256,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 090,ÉXITO LA 70 - 505,2026-08-26 00:00:00,ALQUERIA,BLN,AVENA PRO AUTENTICA BOLSA 180G X 6,18600,,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 090,ÉXITO LA 70 - 505,2026-08-26 00:00:00,ALQUERIA,LECHES,ENTERA SUPER CREMOSA BOLSA 1LX6,67320,,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 090,ÉXITO LA 70 - 505,2026-09-04 00:00:00,ALQUERIA,BLN,AVENA PRO CUBANA BOLSA 1000ML,23680,4.24,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 090,ÉXITO LA 70 - 505,2026-09-04 00:00:00,ALQUERIA,CREMAS & ESPARCIBLES,CREMA RESPOSTERA ALQ B380G,31620,1.143,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 090,ÉXITO LA 70 - 505,2026-09-04 00:00:00,ALQUERIA,LECHES,LECHE SABOR ORIGINAL SIXPACK 1.1,67320,13.6224,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 090,ÉXITO LA 70 - 505,2026-09-04 00:00:00,ALQUERIA,LECHES,LECHE SABOR ORIGINAL SIXPACK 1.3,76200,16.0992,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 090,ÉXITO LA 70 - 505,2026-09-04 00:00:00,ALQUERIA,LECHES,ENTERA SUPER CREMOSA BOLSA 1LX6,100980,18.5508,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 090,ÉXITO LA 70 - 505,2026-09-04 00:00:00,ALQUERIA,LECHES,SUPER CREMOSA 1300ML SIXPACK,39900,8.0387,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 090,ÉXITO LA 70 - 505,2026-09-05 00:00:00,ALQUERIA,YOGURES,YOGURT ALQ VASO 150G SABOR COL MELO,2070,0.15,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 090,ÉXITO LA 70 - 505,2026-09-05 00:00:00,ALQUERIA,YOGURES,@ACTIGEST POTEX8,30810,2.265,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 090,ÉXITO LA 70 - 505,2026-09-05 00:00:00,ALQUERIA,YOGURES,ACTIGEST POTEX8,30810,2.265,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 090,ÉXITO LA 70 - 505,2026-09-05 00:00:00,ALQUERIA,YOGURES,ALIMENTO LACTEO KD TRULULU X4,80400,3.328,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 090,ÉXITO LA 70 - 505,2026-09-05 00:00:00,ALQUERIA,YOGURES,YOGURT ALQ VASO 150G SABOR COL MORA,4140,0.3,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 090,ÉXITO LA 70 - 505,2026-09-17 00:00:00,ALQUERIA,BLN,AVENA PRO CUBANA BOLSA 180G X 6,9300,1.1448,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 090,ÉXITO LA 70 - 505,2026-09-17 00:00:00,ALQUERIA,CREMAS & ESPARCIBLES,CREMA DE LECHE 180G TETRA,20520,0.7186,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 090,ÉXITO LA 70 - 505,2026-09-17 00:00:00,ALQUERIA,LECHES,DESCREMADA 1100 SIXPACK,100980,20.453400000000002,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 090,ÉXITO LA 70 - 505,2026-09-17 00:00:00,ALQUERIA,LECHES,ENTERA SUPER CREMOSA BOLSA 1LX6,67320,12.3672,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 090,ÉXITO LA 70 - 505,2026-09-17 00:00:00,ALQUERIA,LECHES,SABOR ORIGINAL 1L SIXPACK,29220,6.192,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 090,ÉXITO LA 70 - 505,2026-09-17 00:00:00,ALQUERIA,LECHES,DESLACTOSADA 1100 SIXPACK,33660,6.8112,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 090,ÉXITO LA 70 - 505,2026-09-17 00:00:00,ALQUERIA,YOGURES,ALQUERIA HOJUELAS 170GR,19260,1.02,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 090,ÉXITO LA 70 - 505,2026-09-17 00:00:00,FORTIKIDS,YOGURES,KD CUCH 95GX12 FRE-MOR,12060,1.14,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 093,ÉXITO COLOMBIA - 31,2026-08-04 00:00:00,ALQUERIA,QUESOS,ALQ QUESO CON BOCADILLO 49GR,15660,0.294,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 093,ÉXITO COLOMBIA - 31,2026-08-04 00:00:00,ALQUERIA,QUESOS,ALQ QUESO CON BOCADILLO 49GR X 6UN,91980,1.764,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 093,ÉXITO COLOMBIA - 31,2026-08-04 00:00:00,ALQUERIA,QUESOS,ALQ QUESO CON BOCADILLO 49GX3UN,69480,1.323,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 093,ÉXITO COLOMBIA - 31,2026-08-04 00:00:00,DEL VECCHIO,QUESOS,QDV PERA X 38 GR X 6 UN,61320,0.912,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 093,ÉXITO COLOMBIA - 31,2026-08-04 00:00:00,DEL VECCHIO,QUESOS,QDV TRENZA X 300 G,237270,3.3,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 093,ÉXITO COLOMBIA - 31,2026-08-04 00:00:00,DEL VECCHIO,QUESOS,QDV PERA X 400 GR,83970,1.2,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 093,ÉXITO COLOMBIA - 31,2026-08-04 00:00:00,DEL VECCHIO,QUESOS,QDV MOZZARELLA BLOQUE X 250GR,51080,1,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 093,ÉXITO COLOMBIA - 31,2026-08-14 00:00:00,ALQUERIA,LECHES,DESLACTO 1000 TS X 4 UDS,47200,8.256,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 093,ÉXITO COLOMBIA - 31,2026-08-15 00:00:00,ALQUERIA,QUESOS,ALQ QUESO CON BOCADILLO 49GR X 6UN,30660,0.588,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 093,ÉXITO COLOMBIA - 31,2026-08-15 00:00:00,ALQUERIA,QUESOS,ALQ QUESO CON BOCADILLO 49GX3UN,15440,0.294,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 093,ÉXITO COLOMBIA - 31,2026-08-15 00:00:00,DEL VECCHIO,QUESOS,QDV PERA X 38 GR X 6 UN,153300,2.28,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 093,ÉXITO COLOMBIA - 31,2026-08-15 00:00:00,DEL VECCHIO,QUESOS,QDV TRENZA X 300 G,64710,0.9,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 093,ÉXITO COLOMBIA - 31,2026-08-15 00:00:00,DEL VECCHIO,QUESOS,QDV PERA X 400 GR,83970,1.2,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 093,ÉXITO COLOMBIA - 31,2026-08-25 00:00:00,ALQUERIA,BLN,AVENA PRO CUBANA BOLSA 180G X 6,18600,,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 093,ÉXITO COLOMBIA - 31,2026-08-25 00:00:00,VITAD,SNACK,TACHOS QUESO 140G,11660,,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 093,ÉXITO COLOMBIA - 31,2026-08-28 00:00:00,DEL VECCHIO,QUESOS,QDV TRENZA X 300 G,43140,0.6,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 093,ÉXITO COLOMBIA - 31,2026-09-04 00:00:00,ALQUERIA,LECHES,DESLACTOSADA 1L BOLSA SIXPACK,87660,18.576,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 093,ÉXITO COLOMBIA - 31,2026-09-04 00:00:00,ALQUERIA,YOGURES,ALQUEMIX MINI COOKIES 100G,7650,0.3,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 093,ÉXITO COLOMBIA - 31,2026-09-04 00:00:00,DEL VECCHIO,QUESOS,QDV 1923 X 250GR �?XITO,93900,1.25,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 093,ÉXITO COLOMBIA - 31,2026-09-04 00:00:00,FORTIKIDS,BLN,FORTIKIDS LECHE SAB CHOCO 180MLX6,92000,9.0461,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 093,ÉXITO COLOMBIA - 31,2026-09-15 00:00:00,ALQUERIA,QUESOS,ALQ QUESO CON BOCADILLO 49G X 6 UN,45990,0.8819999999999999,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 093,ÉXITO COLOMBIA - 31,2026-09-15 00:00:00,ALQUERIA,QUESOS,QDV PARMESANO 100 G,28650,0.3,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 093,ÉXITO COLOMBIA - 31,2026-09-15 00:00:00,DEL VECCHIO,QUESOS,QDV PARMESANO 100 G,28650,0.3,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 093,ÉXITO COLOMBIA - 31,2026-09-17 00:00:00,ALQUERIA,BLN,CHOCOLECHE TETRA 180 ML X6 UN,109680,9.0461,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 093,ÉXITO COLOMBIA - 31,2026-09-17 00:00:00,ALQUERIA,LECHES,DESCREMADA DESLACTOSADA 1100 SIXPACK,67320,13.6224,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 093,ÉXITO COLOMBIA - 31,2026-09-17 00:00:00,ALQUERIA,LECHES,DESLACTOSADA 1L BOLSA SIXPACK,29220,6.192,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 093,ÉXITO COLOMBIA - 31,2026-09-17 00:00:00,ALQUERIA,SNACKS,MINI  BROWNIE 120G,26610,0.36,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 093,ÉXITO COLOMBIA - 31,2026-09-17 00:00:00,FORTIKIDS,BLN,FORTIKIDS LECHE SAB CHOCO 180MLX6,23000,2.2615,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 095,ÉXITO BELLO - 30,2026-08-04 00:00:00,DEL VECCHIO,QUESOS,QDV PERA X 38 GR X 6 UN,168630,2.508,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 095,ÉXITO BELLO - 30,2026-08-04 00:00:00,DEL VECCHIO,QUESOS,QDV BLOQUE PERA X 400 G,50820,0.8,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 095,ÉXITO BELLO - 30,2026-08-04 00:00:00,DEL VECCHIO,QUESOS,QDV PERA X 400 GR,83970,1.2,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 095,ÉXITO BELLO - 30,2026-08-05 00:00:00,VITAD,YOGURES,BEB YOG SIN SELLO VASO 150G MELO,2520,0.15,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 095,ÉXITO BELLO - 30,2026-08-05 00:00:00,VITAD,YOGURES,BEB YOG SIN SELLO VASO 150G FRESA,12600,0.75,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 095,ÉXITO BELLO - 30,2026-08-28 00:00:00,DEL VECCHIO,QUESOS,QDV PERA X 38 GR X 6 UN,15330,0.228,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 095,ÉXITO BELLO - 30,2026-08-28 00:00:00,DEL VECCHIO,QUESOS,QDV MOZZARELLA BLOQUE X 250GR,12770,0.25,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 095,ÉXITO BELLO - 30,2026-09-04 00:00:00,ALQUERIA,QUESOS,ALQ QUESO CON BOCADILLO 49G X 6 UN,45990,0.882,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 095,ÉXITO BELLO - 30,2026-09-04 00:00:00,DEL VECCHIO,QUESOS,QDV PERA X38 G PAGUE 6 LLEVE 7,257220,4.788,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 095,ÉXITO BELLO - 30,2026-09-15 00:00:00,ALQUERIA,QUESOS,ALQ QUESO CON BOCADILLO 49G X 3 UN,30880,0.588,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 095,ÉXITO BELLO - 30,2026-09-15 00:00:00,ALQUERIA,QUESOS,QDV PERA X 400 GR,27990,0.4,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 095,ÉXITO BELLO - 30,2026-09-15 00:00:00,ALQUERIA,QUESOS,QDV TRENZA X 300 G,107850,1.5,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 095,ÉXITO BELLO - 30,2026-09-15 00:00:00,DEL VECCHIO,QUESOS,QDV TRENZA X 300 G,107850,1.5,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 095,ÉXITO BELLO - 30,2026-09-15 00:00:00,DEL VECCHIO,QUESOS,QDV PERA X 400 GR,27990,0.4,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 096,ÉXITO RIONEGRO - 42,2026-08-13 00:00:00,ACTIGEST,YOGURES,ACTIGEST POTEX8,10270,0.755,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 096,ÉXITO RIONEGRO - 42,2026-08-13 00:00:00,ALQUERIA,YOGURES,YOGURT ALQ VASO 150G SABOR COL FRESA,4140,0.3,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 096,ÉXITO RIONEGRO - 42,2026-08-13 00:00:00,ALQUERIA,YOGURES,ALQUERIA CER 170G FLIPS,3210,0.17,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 096,ÉXITO RIONEGRO - 42,2026-08-13 00:00:00,ALQUERIA,YOGURES,YOGURT ALQ VASO 150G SABOR COL MORA,2070,0.15,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 096,ÉXITO RIONEGRO - 42,2026-08-13 00:00:00,FORTIKIDS,POSTRES LISTOS,KD GELATINA 90G CEREZA,1240,0.09,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 096,ÉXITO RIONEGRO - 42,2026-08-13 00:00:00,FORTIKIDS,POSTRES LISTOS,KD GELATINA 90GX4 NARANJA,4900,0.36,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 096,ÉXITO RIONEGRO - 42,2026-08-13 00:00:00,FORTIKIDS,POSTRES LISTOS,KD GELATINA 90GX4 CEREZA,24500,1.7999999999999998,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 096,ÉXITO RIONEGRO - 42,2026-08-13 00:00:00,FORTIKIDS,POSTRES LISTOS,KD GELATINA 90GX4 SANDIA FRESA,4900,0.36,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 096,ÉXITO RIONEGRO - 42,2026-08-13 00:00:00,FORTIKIDS,YOGURES,KD BOL 150GX6 FR-MEL,19020,2.7,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 096,ÉXITO RIONEGRO - 42,2026-08-13 00:00:00,FORTIKIDS,YOGURES,ALIMEN LACT FKDS VASO MORAX150G,1520,0.15,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 096,ÉXITO RIONEGRO - 42,2026-08-14 00:00:00,VITAD,SNACK,MIX LIMON 110G,5893,,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 096,ÉXITO RIONEGRO - 42,2026-08-14 00:00:00,VITAD,SNACKS,PAPAS BBQ 110G,6690,0.11,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 096,ÉXITO RIONEGRO - 42,2026-08-14 00:00:00,VITAD,SNACKS,PAPAS NATURAL 110G,13380,0.22,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 096,ÉXITO RIONEGRO - 42,2026-08-26 00:00:00,VITAD,SNACK,PAPAS LIMON 110G,6690,0.11,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 096,ÉXITO RIONEGRO - 42,2026-08-27 00:00:00,ALQUERIA,YOGURES,YOGURT ALQ VASO 150G SABOR COL MELO,12420,0.9,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 096,ÉXITO RIONEGRO - 42,2026-08-27 00:00:00,ALQUERIA,YOGURES,YOGURT ALQUERIA PACKX3 SURTIDO,11980,0.9,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 096,ÉXITO RIONEGRO - 42,2026-08-27 00:00:00,ALQUERIA,YOGURES,ALIMENTO LACTEO KD TRULULU,2550,0.104,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 096,ÉXITO RIONEGRO - 42,2026-08-27 00:00:00,ALQUERIA,YOGURES,ALQUERIA CER 170G FLIPS,9630,0.51,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 096,ÉXITO RIONEGRO - 42,2026-08-27 00:00:00,ALQUERIA,YOGURES,ALQUERIA M&M 100G,2550,0.1,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 096,ÉXITO RIONEGRO - 42,2026-08-27 00:00:00,ALQUERIA,YOGURES,ALQUERIA MILO 170GR,3210,0.17,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 096,ÉXITO RIONEGRO - 42,2026-08-27 00:00:00,ALQUERIA,YOGURES,YOGURT ALQ VASO 150G SABOR COL MORA,2070,0.15,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 096,ÉXITO RIONEGRO - 42,2026-08-27 00:00:00,ALQUERIA,YOGURES,ALQUERIA HOJUELAS 170GR,12840,0.68,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 096,ÉXITO RIONEGRO - 42,2026-08-27 00:00:00,FORTIKIDS,POSTRES LISTOS,KD GELATINA 90G CEREZA,1240,0.09,VENCIDO
ANTIOQUIA,ÉXITO,EXITO,110300 - 096,ÉXITO RIONEGRO - 42,2026-08-27 00:00:00,FORTIKIDS,POSTRES LISTOS,KD GELATINA 90G NARANJA,1240,0.09,VENCIDO
